Disease_ID,Name,Category
489976,Industry Big,Infectious
036398,Dog View,Genetic
162307,Our Board,Endocrine
049216,Resource Likely,Autoimmune
123322,Mean Card,Infectious
930468,Usually Management,Autoimmune
105101,Event Republican,Cancer
362191,Hotel Spring,Genetic
112899,Current Fact,Autoimmune
787963,Important I,Autoimmune
249646,Structure Live,Cancer
146721,Quality Author,Genetic
568828,Affect Not,Autoimmune
551287,Against Well,Autoimmune
820655,There Probably,Endocrine
698814,Clearly A,Respiratory
298943,Near Partner,Genetic
813722,Fly Walk,Autoimmune
086918,Quite Control,Neurological
628436,Trade Suggest,Infectious
134780,Talk Attorney,Autoimmune
830611,Method Finish,Cardiovascular
700814,Live Main,Cancer
825139,Sit Mention,Autoimmune
188300,News Dream,Neurological
070341,Budget Call,Respiratory
256996,Name Success,Neurological
788741,Guy Data,Autoimmune
597189,Public Pick,Neurological
997414,Instead Worry,Neurological
347009,Kid Congress,Autoimmune
550530,Paper However,Endocrine
014829,Leader Prepare,Autoimmune
240360,Interesting Long,Respiratory
684943,Head Close,Cardiovascular
769166,Believe Movement,Endocrine
793426,Style Least,Respiratory
901186,Wish Upon,Infectious
331676,Its Any,Respiratory
715791,See When,Infectious
947952,All Organization,Cardiovascular
552783,Argue Else,Autoimmune
953286,Action Easy,Infectious
693649,Community They,Autoimmune
227750,Product Trip,Cardiovascular
784885,Great Dinner,Genetic
339778,Many Contain,Cancer
934586,Article Business,Endocrine
685838,Recognize Student,Infectious
291575,Rock Poor,Endocrine
917051,Series Because,Cancer
766181,Maintain Find,Endocrine
583601,State College,Respiratory
670029,Sense Page,Infectious
606544,Whose Fire,Autoimmune
468021,Language While,Endocrine
662517,Newspaper Write,Respiratory
011152,Head Sound,Autoimmune
981830,Federal Listen,Autoimmune
717693,Stay Situation,Autoimmune
903019,Product Look,Genetic
076783,Force Wonder,Autoimmune
529920,Study Through,Cancer
511662,Prove Difference,Respiratory
957898,Black Across,Cancer
753057,Subject Congress,Infectious
097211,Official Officer,Cancer
002232,Project Model,Cardiovascular
185320,Bill Front,Respiratory
478366,Own She,Neurological
296705,Democrat Position,Infectious
313544,Name Toward,Infectious
751404,See How,Cancer
279592,Smile Election,Autoimmune
205385,Thousand Rest,Cardiovascular
342095,Understand Window,Cancer
452377,Focus Already,Genetic
185006,Structure Little,Respiratory
831496,Unit Work,Autoimmune
707844,Story Compare,Genetic
430471,Option Shake,Infectious
723576,Police Per,Cardiovascular
450645,Bit Fund,Respiratory
099124,Different Upon,Genetic
821996,Statement Like,Endocrine
368320,Possible Institution,Autoimmune
418105,Take Own,Genetic
866516,Try Bit,Endocrine
782450,Technology Drop,Genetic
513443,Low Recently,Autoimmune
374386,Strong Why,Endocrine
600430,Many Issue,Infectious
675587,Pass Only,Genetic
667191,Wish Must,Neurological
054987,Cell Option,Infectious
103663,Hand Color,Respiratory
897545,During High,Endocrine
924285,Second Fight,Endocrine
440054,Trade Change,Neurological
697508,Including Beautiful,Cardiovascular
801041,Around Vote,Genetic
331548,Job Participant,Autoimmune
985231,Actually Couple,Autoimmune
706023,Successful Already,Infectious
889698,Local However,Cancer
798726,Per Might,Cardiovascular
433770,Cause Thus,Endocrine
006447,Call Decide,Genetic
584511,Piece Gun,Endocrine
229147,Population Not,Genetic
506718,Want Now,Neurological
040407,Serious Risk,Endocrine
777180,Region Movie,Neurological
367601,Say Card,Infectious
241132,Police Million,Cardiovascular
295522,Maintain Enough,Autoimmune
040151,Yard Film,Respiratory
508147,Consumer Develop,Neurological
786882,Me Member,Autoimmune
458943,Eight Themselves,Autoimmune
480009,Part Investment,Cancer
155468,Successful Minute,Cancer
101998,Collection Her,Cancer
086862,Those Begin,Autoimmune
270322,Hour Might,Infectious
495208,Maybe Wear,Respiratory
752844,Only Oil,Genetic
792764,Cold Quite,Endocrine
419400,Behavior Others,Genetic
607970,Line Hand,Neurological
710098,Color Live,Autoimmune
579146,Since Tree,Infectious
306612,Lot More,Neurological
122416,Unit Process,Genetic
029115,Sometimes Likely,Neurological
976191,Reason Particular,Endocrine
971017,Catch Deal,Cancer
400406,Painting Goal,Cancer
465159,Near Direction,Neurological
338635,Item Listen,Genetic
652421,Tv Capital,Neurological
830949,Her New,Cardiovascular
611048,Coach Almost,Neurological
392822,Staff Professor,Respiratory
068861,Compare High,Cancer
120234,Use Base,Genetic
592222,Future Democrat,Endocrine
088887,Pass Hit,Respiratory
937715,Director Nor,Neurological
789882,Book Know,Infectious
287272,Player Lot,Autoimmune
505994,Itself Finally,Autoimmune
151532,Finish Success,Cardiovascular
433342,Employee Budget,Endocrine
972208,Behavior Letter,Autoimmune
656528,Apply Party,Endocrine
709293,Value Trial,Respiratory
046189,Paper Yourself,Cancer
476595,Allow Mean,Genetic
435773,Year Significant,Neurological
517296,Evening Your,Infectious
834993,Cup Base,Genetic
685697,Impact Information,Infectious
248809,Within Hair,Genetic
587818,Stand Take,Infectious
170920,Best Trouble,Respiratory
697869,Set Quality,Neurological
927228,Father Crime,Endocrine
735814,Him Goal,Neurological
962660,Official Tax,Infectious
232310,History No,Genetic
586700,Anyone Side,Cardiovascular
581693,Arm Those,Cardiovascular
559391,Issue Which,Neurological
049440,Traditional Foreign,Neurological
975710,Recently Stage,Infectious
469133,Team Congress,Infectious
086637,Safe Technology,Infectious
772115,Unit Growth,Cancer
111325,Hit Feeling,Genetic
864482,Customer Along,Infectious
896671,Interest Development,Cancer
494618,Modern Claim,Infectious
239894,Maybe Serious,Cancer
188064,Public Most,Infectious
956178,Success Moment,Infectious
014383,At Land,Respiratory
853100,Usually Know,Autoimmune
724520,Foot Three,Cardiovascular
869767,Tax Hospital,Neurological
360100,Building Ahead,Cancer
362647,Agency Help,Infectious
115066,Official Early,Autoimmune
041041,Painting House,Cancer
156341,Modern Civil,Respiratory
504307,Modern Leg,Infectious
140552,Thing Cover,Genetic
977583,Focus Add,Cancer
133569,Music Bill,Genetic
022080,Drive Happy,Cancer
094694,Break Next,Endocrine
411430,Cover Remember,Cardiovascular
600238,Prevent Happen,Cancer
514573,Game Treat,Cardiovascular
133739,Though Seat,Respiratory
700538,People Hit,Genetic
260135,Manage That,Cardiovascular
135213,So Leader,Infectious
713277,Member Whose,Cardiovascular
915910,Door Six,Genetic
886344,Executive Represent,Autoimmune
051816,Avoid Apply,Endocrine
497159,Material Hope,Autoimmune
600279,Unit Rich,Endocrine
020526,Charge Exist,Cancer
631950,World Left,Respiratory
283517,He Voice,Endocrine
739019,Turn Old,Endocrine
250885,Explain Push,Cancer
939575,Side And,Endocrine
759850,Billion Beyond,Neurological
661371,Mean Surface,Cancer
480635,Often We,Endocrine
182050,Body Contain,Neurological
213438,Particularly Process,Genetic
544720,Body Draw,Infectious
103442,Above Situation,Neurological
482225,Rock Million,Neurological
213636,Challenge Less,Neurological
313798,Soldier Deal,Infectious
600129,Add Front,Cardiovascular
200890,Reality Chance,Respiratory
879316,Television Trouble,Neurological
454022,Range Direction,Cardiovascular
415567,Sort Water,Genetic
035443,Customer Beyond,Cardiovascular
653601,Spend Site,Endocrine
321863,Evening Strategy,Cancer
055119,Sound Under,Respiratory
233830,Road Possible,Genetic
220139,Lead On,Genetic
617562,Similar Finally,Respiratory
517225,Trial Generation,Cancer
786430,Alone Energy,Infectious
980356,Difficult Boy,Respiratory
806486,Lose Series,Respiratory
802052,Matter Air,Cardiovascular
184669,Type Admit,Respiratory
802151,Deal Ago,Genetic
831325,Economic Form,Genetic
007908,Development Democratic,Autoimmune
348778,Someone Method,Cancer
191448,Relate Wish,Neurological
654426,Today Low,Endocrine
509306,Board Both,Cardiovascular
952735,Beat Energy,Neurological
457193,Sport Parent,Cardiovascular
235744,Cut Relate,Cancer
660463,Wear Difference,Cancer
595313,Inside Government,Cancer
425957,Former Kind,Respiratory
601842,Wait Seat,Respiratory
207561,Late Other,Endocrine
921448,Management Occur,Respiratory
109906,Mean No,Respiratory
126062,Concern Better,Cardiovascular
273137,Agency Growth,Neurological
003399,Site Career,Cancer
590665,Read The,Genetic
572863,Able Attack,Cancer
104276,Music Story,Cardiovascular
136764,All Itself,Infectious
931676,Maintain Rather,Autoimmune
645318,Yes Spend,Genetic
379464,Stage Discover,Cardiovascular
233533,Ground Customer,Respiratory
247915,Letter Either,Cardiovascular
950084,Design Go,Infectious
831892,Large And,Genetic
469020,Compare Listen,Genetic
051167,Green Magazine,Cardiovascular
122681,Type Dog,Cardiovascular
120851,Especially Trial,Neurological
833524,Available Beyond,Neurological
798316,Down Animal,Infectious
203808,Drop Follow,Neurological
966801,Spring Over,Cardiovascular
523617,Prove Star,Genetic
499568,Present Especially,Infectious
496752,Against Get,Infectious
517964,Reason About,Infectious
404996,Member Democrat,Infectious
971834,Political Its,Autoimmune
732698,Meeting Military,Cardiovascular
270600,Local Vote,Genetic
438723,Since Likely,Autoimmune
569751,Put Treat,Respiratory
970668,Why Long,Cancer
372951,Enjoy Citizen,Cancer
042485,Most Forget,Endocrine
625492,Machine Specific,Respiratory
253604,Site Address,Endocrine
158670,Instead Need,Cardiovascular
702481,Officer Them,Endocrine
673196,Hit Purpose,Cardiovascular
302713,Time They,Endocrine
279870,Marriage Democratic,Autoimmune
279941,Performance Forward,Infectious
565980,Keep Hundred,Cancer
331336,After Certainly,Neurological
848052,Mind Product,Neurological
396056,Behavior Traditional,Infectious
288770,System You,Cancer
811139,Hold Service,Neurological
948759,Professional Race,Autoimmune
521413,Radio Thought,Cardiovascular
432878,Grow Early,Neurological
330103,Quality Week,Genetic
772187,Serious Attorney,Neurological
574578,Owner Issue,Respiratory
850253,House Trouble,Cardiovascular
437013,Discussion Mention,Genetic
400784,Pull Training,Infectious
227251,Better Truth,Endocrine
011362,Baby Pick,Endocrine
578148,Oil Reality,Respiratory
598569,Officer Life,Autoimmune
175741,Interview Onto,Cancer
840888,Visit Even,Genetic
094908,Century Seat,Respiratory
501487,Cup Key,Neurological
513436,Wonder Class,Cardiovascular
584820,Though Change,Cardiovascular
884802,Business Same,Autoimmune
775877,Gas Something,Respiratory
861138,Day If,Autoimmune
506791,Me Never,Endocrine
250172,Western Mother,Endocrine
097460,Its Result,Autoimmune
279340,Impact Discover,Infectious
502265,Friend Say,Neurological
043963,Fast Newspaper,Genetic
005243,Either Enough,Infectious
539819,Stand Choice,Cardiovascular
047229,Huge Part,Neurological
812356,Blood Offer,Infectious
618830,Talk Early,Infectious
012798,Event Go,Endocrine
555106,Direction Itself,Neurological
150704,Official Answer,Cancer
464672,Still To,Cancer
859176,Store Girl,Autoimmune
098704,Officer Total,Infectious
928754,Building Health,Cancer
105500,Grow Sister,Genetic
054273,Same Ground,Respiratory
253249,Recently Own,Neurological
709815,North Change,Neurological
178377,All Customer,Cardiovascular
687013,Rate Animal,Infectious
986933,Eight Enter,Neurological
851696,All Because,Genetic
275952,Conference Each,Autoimmune
059832,Heart Later,Autoimmune
884786,Truth Dark,Cardiovascular
941601,Run Language,Autoimmune
586390,Save Thus,Neurological
292394,Head About,Cancer
185110,Soon Buy,Neurological
597239,Parent Relate,Respiratory
194928,Move Ground,Endocrine
345672,Pass Item,Infectious
648768,Step Body,Cardiovascular
761694,Bring Fine,Cardiovascular
312791,Yard Total,Respiratory
884932,Partner Sit,Genetic
524313,Number Check,Cardiovascular
888263,Century Guy,Neurological
317419,Impact Person,Genetic
387205,Nature Law,Autoimmune
811317,Ok Any,Endocrine
117376,Third Leave,Infectious
974117,Happen Style,Genetic
080870,Mouth Share,Infectious
775786,Factor Dog,Infectious
098809,Beat Art,Respiratory
646734,Lawyer Guy,Endocrine
941652,Apply Try,Neurological
425746,Agree Manage,Respiratory
112615,Question Base,Infectious
429823,Become Out,Endocrine
935749,Tonight Industry,Genetic
739009,Church Civil,Endocrine
899839,Enjoy Here,Respiratory
508446,Commercial Kid,Cancer
129036,Long New,Respiratory
366296,Cup Event,Infectious
750860,More Training,Respiratory
571286,Plan Chair,Infectious
512262,Understand Thank,Genetic
910372,Call Follow,Endocrine
754809,Weight Conference,Neurological
612091,Individual Off,Respiratory
902758,Run Gun,Cardiovascular
588074,Defense Example,Infectious
177767,Evening Stay,Cardiovascular
381260,Measure Security,Respiratory
262999,Someone Fast,Endocrine
318412,Spend Protect,Infectious
613092,High Little,Genetic
171448,Simply Body,Respiratory
118140,Book Nor,Cardiovascular
086608,Sister Goal,Cancer
852483,Still Current,Autoimmune
022290,Start Task,Cardiovascular
934891,Benefit Nor,Respiratory
512697,Myself School,Respiratory
251904,Stock Stop,Respiratory
376633,Prove Office,Cancer
997529,Eat May,Genetic
887799,Call Reality,Endocrine
360164,Manage Senior,Endocrine
072848,Gas Become,Infectious
138314,Few Well,Cardiovascular
586977,Involve Decide,Autoimmune
202385,Buy War,Infectious
868000,Himself Line,Infectious
171970,Usually Voice,Cancer
634403,Price The,Cancer
245678,Figure Guy,Neurological
557654,Important Rise,Infectious
552826,Make Town,Infectious
295422,Teach State,Respiratory
791505,Win Gun,Neurological
246863,Attack Difference,Cardiovascular
619981,Brother Wind,Autoimmune
772615,Share Also,Cancer
963189,Bank Feeling,Respiratory
349561,Involve Any,Cardiovascular
707431,Speech Start,Infectious
120462,Continue Director,Genetic
549535,Dinner Such,Cardiovascular
180248,Certainly Quickly,Respiratory
520481,Example Soldier,Genetic
827200,Century Benefit,Genetic
765444,Manage Experience,Infectious
194521,Run Help,Cancer
268968,Much Measure,Autoimmune
994079,Economic Maybe,Autoimmune
281798,Wind Human,Cancer
408200,Instead Recent,Autoimmune
691584,Six Grow,Cancer
183693,Computer According,Neurological
687520,Attention Partner,Autoimmune
829414,Direction Skill,Autoimmune
989459,Less Series,Cancer
904103,Professor Reveal,Infectious
766123,Nor Democratic,Infectious
147985,Discover Phone,Infectious
981966,Without Lead,Genetic
037123,Street President,Respiratory
434881,Feeling Really,Genetic
848611,Goal Ground,Cancer
765396,Plant Method,Neurological
280169,Control Use,Genetic
071673,Threat House,Cardiovascular
423575,Hair Throw,Neurological
960399,Find Few,Neurological
233936,Appear If,Neurological
079969,Point Song,Neurological
570207,Possible Short,Autoimmune
251377,Political Money,Cancer
735555,Break Represent,Endocrine
708533,Cause Soon,Neurological
368484,Keep Let,Endocrine
252247,Machine Within,Autoimmune
694673,Stay May,Neurological
019885,Effort Manage,Endocrine
762544,Police Push,Neurological
297852,Like How,Neurological
402912,Front Couple,Neurological
953214,Save Defense,Cancer
149966,Year Car,Infectious
892184,Hard Research,Cancer
404383,Worry Situation,Cancer
182294,Serve Seem,Autoimmune
505114,Front Include,Neurological
036615,Fish Least,Genetic
575477,Phone Night,Cardiovascular
145668,Level Sing,Genetic
408037,Side Employee,Infectious
791862,Organization Investment,Autoimmune
240578,Spring Degree,Endocrine
381876,Very Off,Respiratory
417950,Recently Street,Cardiovascular
170833,Forward Step,Autoimmune
317049,Condition Democrat,Infectious
202190,Day Garden,Neurological
943566,Player Even,Endocrine
405844,Away Beat,Autoimmune
780338,Away Speech,Cancer
441790,White Interesting,Genetic
254593,Generation They,Autoimmune
507735,Career Study,Endocrine
214039,Class Per,Neurological
346530,Much Different,Infectious
147279,Should About,Cancer
119944,Dream Teacher,Respiratory
299698,Education Professional,Endocrine
101598,Writer Owner,Cancer
837103,With Certain,Infectious
165847,Life Range,Infectious
619523,With House,Genetic
344883,Plan Begin,Genetic
760512,Certain Family,Endocrine
649984,This Especially,Respiratory
158273,Program Big,Cardiovascular
847558,Two Fight,Neurological
827402,Our Organization,Cancer
680025,Nearly Physical,Cardiovascular
383844,Surface Effect,Cardiovascular
161839,Wear Place,Endocrine
309352,To Care,Genetic
279359,Red End,Genetic
521703,Do Whom,Infectious
016940,Student Billion,Genetic
622297,Garden Traditional,Cardiovascular
877364,Democrat Air,Infectious
001892,Report Return,Autoimmune
182385,Community Picture,Cardiovascular
